year,stage,date,player_key,player_display,team_code,opponent_code,minute,minute_extra,penalty,own_goal,source_page
2014,semi-final,2014-07-08,Toni Kroos,Kroos,GER,BRA,24,,0,0,Brazil v Germany (2014 FIFA World Cup)
2014,semi-final,2014-07-08,Toni Kroos,Kroos,GER,BRA,26,,0,0,Brazil v Germany (2014 FIFA World Cup)
2014,semi-final,2014-07-08,Sami Khedira,Khedira,GER,BRA,29,,0,0,Brazil v Germany (2014 FIFA World Cup)
2014,semi-final,2014-07-08,André Schürrle,Schürrle,GER,BRA,69,,0,0,Brazil v Germany (2014 FIFA World Cup)
2014,semi-final,2014-07-08,André Schürrle,Schürrle,GER,BRA,79,,0,0,Brazil v Germany (2014 FIFA World Cup)
2014,semi-final,2014-07-08,"Oscar (footballer, born 1991)",Oscar,BRA,GER,89,,0,0,Brazil v Germany (2014 FIFA World Cup)
2014,third-place,2014-07-12,Robin van Persie,Van Persie,NED,BRA,3,,1,0,2014 FIFA World Cup knockout stage
2014,third-place,2014-07-12,Daley Blind,Blind,NED,BRA,17,,0,0,2014 FIFA World Cup knockout stage
2014,third-place,2014-07-12,Georginio Wijnaldum,Wijnaldum,NED,BRA,90,1,0,0,2014 FIFA World Cup knockout stage
2014,final,2014-07-13,Mario Götze,Götze,GER,ARG,113,,0,0,2014 FIFA World Cup final
2018,group,2018-06-14,Yury Gazinsky,Gazinsky,RUS,KSA,12,,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-14,Denis Cheryshev,Cheryshev,RUS,KSA,43,,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-14,Artem Dzyuba,Dzyuba,RUS,KSA,71,,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-14,Denis Cheryshev,Cheryshev,RUS,KSA,90,1,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-14,Aleksandr Golovin (footballer),Golovin,RUS,KSA,90,4,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-15,Cristiano Ronaldo,Ronaldo,POR,ESP,4,,1,0,2018 FIFA World Cup Group B
2018,group,2018-06-15,Diego Costa,Costa,ESP,POR,24,,0,0,2018 FIFA World Cup Group B
2018,group,2018-06-15,Cristiano Ronaldo,Ronaldo,POR,ESP,44,,0,0,2018 FIFA World Cup Group B
2018,group,2018-06-15,Diego Costa,Costa,ESP,POR,55,,0,0,2018 FIFA World Cup Group B
2018,group,2018-06-15,"Nacho (footballer, born 1990)",Nacho,ESP,POR,58,,0,0,2018 FIFA World Cup Group B
2018,group,2018-06-15,Cristiano Ronaldo,Ronaldo,POR,ESP,88,,0,0,2018 FIFA World Cup Group B
2018,group,2018-06-15,José María Giménez,Giménez,URU,EGY,89,,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-15,Aziz Bouhaddouz,Bouhaddouz,MAR,IRN,90,5,0,1,2018 FIFA World Cup Group B
2018,group,2018-06-16,Sergio Agüero,Agüero,ARG,ISL,19,,0,0,2018 FIFA World Cup Group D
2018,group,2018-06-16,Alfreð Finnbogason,Finnbogason,ISL,ARG,23,,0,0,2018 FIFA World Cup Group D
2018,group,2018-06-16,Oghenekaro Etebo,Etebo,NGA,CRO,32,,0,1,2018 FIFA World Cup Group D
2018,group,2018-06-16,Antoine Griezmann,Griezmann,FRA,AUS,58,,1,0,2018 FIFA World Cup Group C
2018,group,2018-06-16,Yussuf Poulsen,Poulsen,DEN,PER,59,,0,0,2018 FIFA World Cup Group C
2018,group,2018-06-16,Mile Jedinak,Jedinak,AUS,FRA,62,,1,0,2018 FIFA World Cup Group C
2018,group,2018-06-16,Luka Modrić,Modrić,CRO,NGA,71,,1,0,2018 FIFA World Cup Group D
2018,group,2018-06-16,Aziz Behich,Behich,AUS,FRA,81,,0,1,2018 FIFA World Cup Group C
2018,group,2018-06-17,Philippe Coutinho,Coutinho,BRA,SUI,20,,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-17,Hirving Lozano,Lozano,MEX,GER,35,,0,0,2018 FIFA World Cup Group F
2018,group,2018-06-17,Steven Zuber,Zuber,SUI,BRA,50,,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-17,Aleksandar Kolarov,Kolarov,SRB,CRC,56,,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-18,Harry Kane,Kane,ENG,TUN,11,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-18,Ferjani Sassi,Sassi,TUN,ENG,35,,1,0,2018 FIFA World Cup Group G
2018,group,2018-06-18,Dries Mertens,Mertens,BEL,PAN,47,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-18,Andreas Granqvist,Granqvist,SWE,KOR,65,,1,0,2018 FIFA World Cup Group F
2018,group,2018-06-18,Romelu Lukaku,Lukaku,BEL,PAN,69,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-18,Romelu Lukaku,Lukaku,BEL,PAN,75,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-18,Harry Kane,Kane,ENG,TUN,90,1,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-19,Shinji Kagawa,Kagawa,JPN,COL,6,,1,0,2018 FIFA World Cup Group H
2018,group,2018-06-19,Thiago Cionek,Cionek,POL,SEN,37,,0,1,2018 FIFA World Cup Group H
2018,group,2018-06-19,Juan Fernando Quintero,Quintero,COL,JPN,39,,0,0,2018 FIFA World Cup Group H
2018,group,2018-06-19,Ahmed Fathy,Fathy,EGY,RUS,47,,0,1,2018 FIFA World Cup Group A
2018,group,2018-06-19,Denis Cheryshev,Cheryshev,RUS,EGY,59,,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-19,M'Baye Niang,Niang,SEN,POL,60,,0,0,2018 FIFA World Cup Group H
2018,group,2018-06-19,Artem Dzyuba,Dzyuba,RUS,EGY,62,,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-19,Mohamed Salah,Salah,EGY,RUS,73,,1,0,2018 FIFA World Cup Group A
2018,group,2018-06-19,Yuya Osako,Osako,JPN,COL,73,,0,0,2018 FIFA World Cup Group H
2018,group,2018-06-19,Grzegorz Krychowiak,Krychowiak,POL,SEN,86,,0,0,2018 FIFA World Cup Group H
2018,group,2018-06-20,Cristiano Ronaldo,Ronaldo,POR,MAR,4,,0,0,2018 FIFA World Cup Group B
2018,group,2018-06-20,Luis Suárez,Suárez,URU,KSA,23,,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-20,Diego Costa,Costa,ESP,IRN,54,,0,0,2018 FIFA World Cup Group B
2018,group,2018-06-21,Christian Eriksen,Eriksen,DEN,AUS,7,,0,0,2018 FIFA World Cup Group C
2018,group,2018-06-21,Kylian Mbappé,Mbappé,FRA,PER,34,,0,0,2018 FIFA World Cup Group C
2018,group,2018-06-21,Mile Jedinak,Jedinak,AUS,DEN,38,,1,0,2018 FIFA World Cup Group C
2018,group,2018-06-21,Ante Rebić,Rebić,CRO,ARG,53,,0,0,2018 FIFA World Cup Group D
2018,group,2018-06-21,Luka Modrić,Modrić,CRO,ARG,80,,0,0,2018 FIFA World Cup Group D
2018,group,2018-06-21,Ivan Rakitić,Rakitić,CRO,ARG,90,1,0,0,2018 FIFA World Cup Group D
2018,group,2018-06-22,Aleksandar Mitrović (footballer),Mitrović,SRB,SUI,5,,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-22,Ahmed Musa,Musa,NGA,ISL,49,,0,0,2018 FIFA World Cup Group D
2018,group,2018-06-22,Granit Xhaka,Xhaka,SUI,SRB,52,,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-22,Ahmed Musa,Musa,NGA,ISL,75,,0,0,2018 FIFA World Cup Group D
2018,group,2018-06-22,Xherdan Shaqiri,Shaqiri,SUI,SRB,90,,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-22,Philippe Coutinho,Coutinho,BRA,CRC,90,1,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-22,Neymar,Neymar,BRA,CRC,90,7,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-23,Eden Hazard,E. Hazard,BEL,TUN,6,,1,0,2018 FIFA World Cup Group G
2018,group,2018-06-23,Romelu Lukaku,Lukaku,BEL,TUN,16,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-23,Dylan Bronn,Bronn,TUN,BEL,18,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-23,Carlos Vela,Vela,MEX,KOR,26,,1,0,2018 FIFA World Cup Group F
2018,group,2018-06-23,Ola Toivonen,Toivonen,SWE,GER,32,,0,0,2018 FIFA World Cup Group F
2018,group,2018-06-23,Romelu Lukaku,Lukaku,BEL,TUN,45,3,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-23,Marco Reus,Reus,GER,SWE,48,,0,0,2018 FIFA World Cup Group F
2018,group,2018-06-23,Eden Hazard,E. Hazard,BEL,TUN,51,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-23,Javier Hernández,Hernández,MEX,KOR,66,,0,0,2018 FIFA World Cup Group F
2018,group,2018-06-23,Michy Batshuayi,Batshuayi,BEL,TUN,90,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-23,Son Heung-min,Son Heung-min,KOR,MEX,90,3,0,0,2018 FIFA World Cup Group F
2018,group,2018-06-23,Wahbi Khazri,Khazri,TUN,BEL,90,3,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-23,Toni Kroos,Kroos,GER,SWE,90,5,0,0,2018 FIFA World Cup Group F
2018,group,2018-06-24,John Stones,Stones,ENG,PAN,8,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-24,Sadio Mané,Mané,SEN,JPN,11,,0,0,2018 FIFA World Cup Group H
2018,group,2018-06-24,Harry Kane,Kane,ENG,PAN,22,,1,0,2018 FIFA World Cup Group G
2018,group,2018-06-24,Takashi Inui,Inui,JPN,SEN,34,,0,0,2018 FIFA World Cup Group H
2018,group,2018-06-24,Jesse Lingard,Lingard,ENG,PAN,36,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-24,John Stones,Stones,ENG,PAN,40,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-24,Yerry Mina,Mina,COL,POL,40,,0,0,2018 FIFA World Cup Group H
2018,group,2018-06-24,Harry Kane,Kane,ENG,PAN,45,1,1,0,2018 FIFA World Cup Group G
2018,group,2018-06-24,Harry Kane,Kane,ENG,PAN,62,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-24,Radamel Falcao,Falcao,COL,POL,70,,0,0,2018 FIFA World Cup Group H
2018,group,2018-06-24,Moussa Wagué,Wagué,SEN,JPN,71,,0,0,2018 FIFA World Cup Group H
2018,group,2018-06-24,Juan Cuadrado,Ju. Cuadrado,COL,POL,75,,0,0,2018 FIFA World Cup Group H
2018,group,2018-06-24,Felipe Baloy,Baloy,PAN,ENG,78,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-24,Keisuke Honda,Honda,JPN,SEN,78,,0,0,2018 FIFA World Cup Group H
2018,group,2018-06-25,Luis Suárez,Suárez,URU,RUS,10,,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-25,Khalid Boutaïb,Boutaïb,MAR,ESP,14,,0,0,2018 FIFA World Cup Group B
2018,group,2018-06-25,Isco,Isco,ESP,MAR,19,,0,0,2018 FIFA World Cup Group B
2018,group,2018-06-25,Mohamed Salah,Salah,EGY,KSA,22,,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-25,Denis Cheryshev,Cheryshev,RUS,URU,23,,0,1,2018 FIFA World Cup Group A
2018,group,2018-06-25,Ricardo Quaresma,Quaresma,POR,IRN,45,,0,0,2018 FIFA World Cup Group B
2018,group,2018-06-25,Salman Al-Faraj,Al-Faraj,KSA,EGY,45,6,1,0,2018 FIFA World Cup Group A
2018,group,2018-06-25,Youssef En-Nesyri,En-Nesyri,MAR,ESP,81,,0,0,2018 FIFA World Cup Group B
2018,group,2018-06-25,Edinson Cavani,Cavani,URU,RUS,90,,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-25,Iago Aspas,Aspas,ESP,MAR,90,1,0,0,2018 FIFA World Cup Group B
2018,group,2018-06-25,Karim Ansarifard,Ansarifard,IRN,POR,90,3,1,0,2018 FIFA World Cup Group B
2018,group,2018-06-25,Salem Al-Dawsari,Al-Dawsari,KSA,EGY,90,5,0,0,2018 FIFA World Cup Group A
2018,group,2018-06-26,Lionel Messi,Messi,ARG,NGA,14,,0,0,2018 FIFA World Cup Group D
2018,group,2018-06-26,André Carrillo,Carrillo,PER,AUS,18,,0,0,2018 FIFA World Cup Group C
2018,group,2018-06-26,Paolo Guerrero,Guerrero,PER,AUS,50,,0,0,2018 FIFA World Cup Group C
2018,group,2018-06-26,Victor Moses,Moses,NGA,ARG,51,,1,0,2018 FIFA World Cup Group D
2018,group,2018-06-26,Milan Badelj,Badelj,CRO,ISL,53,,0,0,2018 FIFA World Cup Group D
2018,group,2018-06-26,Gylfi Sigurðsson,Sigurðsson,ISL,CRO,76,,1,0,2018 FIFA World Cup Group D
2018,group,2018-06-26,Marcos Rojo,Rojo,ARG,NGA,86,,0,0,2018 FIFA World Cup Group D
2018,group,2018-06-26,Ivan Perišić,Perišić,CRO,ISL,90,,0,0,2018 FIFA World Cup Group D
2018,group,2018-06-27,Blerim Džemaili,Džemaili,SUI,CRC,31,,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-27,"Paulinho (footballer, born July 1988)",Paulinho,BRA,SRB,36,,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-27,Ludwig Augustinsson,Augustinsson,SWE,MEX,50,,0,0,2018 FIFA World Cup Group F
2018,group,2018-06-27,Kendall Waston,Waston,CRC,SUI,56,,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-27,Andreas Granqvist,Granqvist,SWE,MEX,62,,1,0,2018 FIFA World Cup Group F
2018,group,2018-06-27,Thiago Silva,Thiago Silva,BRA,SRB,68,,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-27,Edson Álvarez,Álvarez,MEX,SWE,74,,0,1,2018 FIFA World Cup Group F
2018,group,2018-06-27,Josip Drmić,Drmić,SUI,CRC,88,,0,0,2018 FIFA World Cup Group E
2018,group,2018-06-27,Kim Young-gwon,Kim Young-gwon,KOR,GER,90,2,0,0,2018 FIFA World Cup Group F
2018,group,2018-06-27,Yann Sommer,Sommer,SUI,CRC,90,3,0,1,2018 FIFA World Cup Group E
2018,group,2018-06-27,Son Heung-min,Son Heung-min,KOR,GER,90,6,0,0,2018 FIFA World Cup Group F
2018,group,2018-06-28,Yassine Meriah,Meriah,TUN,PAN,33,,0,1,2018 FIFA World Cup Group G
2018,group,2018-06-28,Adnan Januzaj,Januzaj,BEL,ENG,51,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-28,Fakhreddine Ben Youssef,F. Ben Youssef,TUN,PAN,51,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-28,Jan Bednarek,Bednarek,POL,JPN,59,,0,0,2018 FIFA World Cup Group H
2018,group,2018-06-28,Wahbi Khazri,Khazri,TUN,PAN,66,,0,0,2018 FIFA World Cup Group G
2018,group,2018-06-28,Yerry Mina,Mina,COL,SEN,74,,0,0,2018 FIFA World Cup Group H
2018,round-of-16,2018-06-30,Edinson Cavani,Cavani,URU,POR,7,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-06-30,Antoine Griezmann,Griezmann,FRA,ARG,13,,1,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-06-30,Ángel Di María,Di María,ARG,FRA,41,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-06-30,Gabriel Mercado,Mercado,ARG,FRA,48,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-06-30,"Pepe (footballer, born 1983)",Pepe,POR,URU,55,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-06-30,Benjamin Pavard,Pavard,FRA,ARG,57,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-06-30,Edinson Cavani,Cavani,URU,POR,62,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-06-30,Kylian Mbappé,Mbappé,FRA,ARG,64,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-06-30,Kylian Mbappé,Mbappé,FRA,ARG,68,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-06-30,Sergio Agüero,Agüero,ARG,FRA,90,3,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-01,Mathias Jørgensen,M. Jørgensen,DEN,CRO,1,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-01,Mario Mandžukić,Mandžukić,CRO,DEN,4,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-01,Sergei Ignashevich,Ignashevich,RUS,ESP,12,,0,1,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-01,Artem Dzyuba,Dzyuba,RUS,ESP,41,,1,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-02,Genki Haraguchi,Haraguchi,JPN,BEL,48,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-02,Neymar,Neymar,BRA,MEX,51,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-02,Takashi Inui,Inui,JPN,BEL,52,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-02,Jan Vertonghen,Vertonghen,BEL,JPN,69,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-02,Marouane Fellaini,Fellaini,BEL,JPN,74,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-02,Roberto Firmino,Firmino,BRA,MEX,88,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-02,Nacer Chadli,Chadli,BEL,JPN,90,4,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-03,Harry Kane,Kane,ENG,COL,57,,1,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-03,Emil Forsberg,Forsberg,SWE,SUI,66,,0,0,2018 FIFA World Cup knockout stage
2018,round-of-16,2018-07-03,Yerry Mina,Mina,COL,ENG,90,3,0,0,2018 FIFA World Cup knockout stage
2018,quarter-final,2018-07-06,"Fernandinho (footballer, born May 1985)",Fernandinho,BRA,BEL,13,,0,1,2018 FIFA World Cup knockout stage
2018,quarter-final,2018-07-06,Kevin De Bruyne,De Bruyne,BEL,BRA,31,,0,0,2018 FIFA World Cup knockout stage
2018,quarter-final,2018-07-06,Raphaël Varane,Varane,FRA,URU,40,,0,0,2018 FIFA World Cup knockout stage
2018,quarter-final,2018-07-06,Antoine Griezmann,Griezmann,FRA,URU,61,,0,0,2018 FIFA World Cup knockout stage
2018,quarter-final,2018-07-06,Renato Augusto,Renato Augusto,BRA,BEL,76,,0,0,2018 FIFA World Cup knockout stage
2018,quarter-final,2018-07-07,Harry Maguire,Maguire,ENG,SWE,30,,0,0,2018 FIFA World Cup knockout stage
2018,quarter-final,2018-07-07,Denis Cheryshev,Cheryshev,RUS,CRO,31,,0,0,2018 FIFA World Cup knockout stage
2018,quarter-final,2018-07-07,Andrej Kramarić,Kramarić,CRO,RUS,39,,0,0,2018 FIFA World Cup knockout stage
2018,quarter-final,2018-07-07,Dele Alli,Alli,ENG,SWE,59,,0,0,2018 FIFA World Cup knockout stage
2018,quarter-final,2018-07-07,Domagoj Vida,Vida,CRO,RUS,101,,0,0,2018 FIFA World Cup knockout stage
2018,quarter-final,2018-07-07,Mário Fernandes (footballer),Fernandes,RUS,CRO,115,,0,0,2018 FIFA World Cup knockout stage
2018,semi-final,2018-07-10,Samuel Umtiti,Umtiti,FRA,BEL,51,,0,0,2018 FIFA World Cup knockout stage
2018,semi-final,2018-07-11,Kieran Trippier,Trippier,ENG,CRO,5,,0,0,2018 FIFA World Cup knockout stage
2018,semi-final,2018-07-11,Ivan Perišić,Perišić,CRO,ENG,68,,0,0,2018 FIFA World Cup knockout stage
2018,semi-final,2018-07-11,Mario Mandžukić,Mandžukić,CRO,ENG,109,,0,0,2018 FIFA World Cup knockout stage
2018,third-place,2018-07-14,Thomas Meunier,Meunier,BEL,ENG,4,,0,0,2018 FIFA World Cup knockout stage
2018,third-place,2018-07-14,Eden Hazard,E. Hazard,BEL,ENG,82,,0,0,2018 FIFA World Cup knockout stage
2018,final,2018-07-15,Mario Mandžukić,Mandžukić,CRO,FRA,18,,0,1,2018 FIFA World Cup final
2018,final,2018-07-15,Ivan Perišić,Perišić,CRO,FRA,28,,0,0,2018 FIFA World Cup final
2018,final,2018-07-15,Antoine Griezmann,Griezmann,FRA,CRO,38,,1,0,2018 FIFA World Cup final
2018,final,2018-07-15,Paul Pogba,Pogba,FRA,CRO,59,,0,0,2018 FIFA World Cup final
2018,final,2018-07-15,Kylian Mbappé,Mbappé,FRA,CRO,65,,0,0,2018 FIFA World Cup final
2018,final,2018-07-15,Mario Mandžukić,Mandžukić,CRO,FRA,69,,0,0,2018 FIFA World Cup final
2022,group,2022-11-20,Enner Valencia,Valencia,ECU,QAT,16,,1,0,2022 FIFA World Cup Group A
2022,group,2022-11-20,Enner Valencia,Valencia,ECU,QAT,31,,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-21,Jude Bellingham,Bellingham,ENG,IRN,35,,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-21,Timothy Weah,Weah,USA,WAL,36,,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-21,Bukayo Saka,Saka,ENG,IRN,43,,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-21,Raheem Sterling,Sterling,ENG,IRN,45,1,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-21,Bukayo Saka,Saka,ENG,IRN,62,,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-21,Mehdi Taremi,Taremi,IRN,ENG,65,,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-21,Marcus Rashford,Rashford,ENG,IRN,71,,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-21,Gareth Bale,Bale,WAL,USA,82,,1,0,2022 FIFA World Cup Group B
2022,group,2022-11-21,Cody Gakpo,Gakpo,NED,SEN,84,,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-21,Jack Grealish,Grealish,ENG,IRN,90,,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-21,Mehdi Taremi,Taremi,IRN,ENG,90,13,1,0,2022 FIFA World Cup Group B
2022,group,2022-11-21,Davy Klaassen,Klaassen,NED,SEN,90,9,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-22,Craig Goodwin,Goodwin,AUS,FRA,9,,0,0,2022 FIFA World Cup Group D
2022,group,2022-11-22,Lionel Messi,Messi,ARG,KSA,10,,1,0,2022 FIFA World Cup Group C
2022,group,2022-11-22,Adrien Rabiot,Rabiot,FRA,AUS,27,,0,0,2022 FIFA World Cup Group D
2022,group,2022-11-22,Olivier Giroud,Giroud,FRA,AUS,32,,0,0,2022 FIFA World Cup Group D
2022,group,2022-11-22,Saleh Al-Shehri,Al-Shehri,KSA,ARG,48,,0,0,2022 FIFA World Cup Group C
2022,group,2022-11-22,Salem Al-Dawsari,S. Al-Dawsari,KSA,ARG,53,,0,0,2022 FIFA World Cup Group C
2022,group,2022-11-22,Kylian Mbappé,Mbappé,FRA,AUS,68,,0,0,2022 FIFA World Cup Group D
2022,group,2022-11-22,Olivier Giroud,Giroud,FRA,AUS,71,,0,0,2022 FIFA World Cup Group D
2022,group,2022-11-23,Dani Olmo,Olmo,SPA,CRC,11,,0,0,2022 FIFA World Cup Group E
2022,group,2022-11-23,Marco Asensio,Asensio,SPA,CRC,21,,0,0,2022 FIFA World Cup Group E
2022,group,2022-11-23,Ferran Torres,F. Torres,SPA,CRC,31,,1,0,2022 FIFA World Cup Group E
2022,group,2022-11-23,İlkay Gündoğan,Gündoğan,GER,JPN,33,,1,0,2022 FIFA World Cup Group E
2022,group,2022-11-23,Michy Batshuayi,Batshuayi,BEL,CAN,44,,0,0,2022 FIFA World Cup Group F
2022,group,2022-11-23,Ferran Torres,F. Torres,SPA,CRC,54,,0,0,2022 FIFA World Cup Group E
2022,group,2022-11-23,Gavi (footballer),Gavi,SPA,CRC,74,,0,0,2022 FIFA World Cup Group E
2022,group,2022-11-23,Ritsu Dōan,Dōan,JPN,GER,75,,0,0,2022 FIFA World Cup Group E
2022,group,2022-11-23,Takuma Asano,Asano,JPN,GER,83,,0,0,2022 FIFA World Cup Group E
2022,group,2022-11-23,Carlos Soler,Soler,SPA,CRC,90,,0,0,2022 FIFA World Cup Group E
2022,group,2022-11-23,Álvaro Morata,Morata,SPA,CRC,90,2,0,0,2022 FIFA World Cup Group E
2022,group,2022-11-24,Breel Embolo,Embolo,SUI,CMR,48,,0,0,2022 FIFA World Cup Group G
2022,group,2022-11-24,Richarlison,Richarlison,BRA,SRB,62,,0,0,2022 FIFA World Cup Group G
2022,group,2022-11-24,Cristiano Ronaldo,Ronaldo,POR,GHA,65,,1,0,2022 FIFA World Cup Group H
2022,group,2022-11-24,André Ayew,A. Ayew,GHA,POR,73,,0,0,2022 FIFA World Cup Group H
2022,group,2022-11-24,Richarlison,Richarlison,BRA,SRB,73,,0,0,2022 FIFA World Cup Group G
2022,group,2022-11-24,João Félix,Félix,POR,GHA,78,,0,0,2022 FIFA World Cup Group H
2022,group,2022-11-24,Rafael Leão,Leão,POR,GHA,80,,0,0,2022 FIFA World Cup Group H
2022,group,2022-11-24,Osman Bukari,Bukari,GHA,POR,89,,0,0,2022 FIFA World Cup Group H
2022,group,2022-11-25,Cody Gakpo,Gakpo,NED,ECU,6,,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-25,Boulaye Dia,Dia,SEN,QAT,41,,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-25,Famara Diédhiou,Diédhiou,SEN,QAT,48,,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-25,Enner Valencia,Valencia,ECU,NED,49,,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-25,Mohammed Muntari,Muntari,QAT,SEN,78,,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-25,Bamba Dieng,B. Dieng,SEN,QAT,84,,0,0,2022 FIFA World Cup Group A
2022,group,2022-11-25,Ramin Rezaeian,Rezaeian,IRN,WAL,90,11,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-25,Rouzbeh Cheshmi,Cheshmi,IRN,WAL,90,8,0,0,2022 FIFA World Cup Group B
2022,group,2022-11-26,Mitch Duke,Duke,AUS,TUN,23,,0,0,2022 FIFA World Cup Group D
2022,group,2022-11-26,Piotr Zieliński,Zieliński,POL,KSA,39,,0,0,2022 FIFA World Cup Group C
2022,group,2022-11-26,Kylian Mbappé,Mbappé,FRA,DEN,61,,0,0,2022 FIFA World Cup Group D
2022,group,2022-11-26,Lionel Messi,Messi,ARG,MEX,64,,0,0,2022 FIFA World Cup Group C
2022,group,2022-11-26,Andreas Christensen,A. Christensen,DEN,FRA,68,,0,0,2022 FIFA World Cup Group D
2022,group,2022-11-26,Robert Lewandowski,Lewandowski,POL,KSA,82,,0,0,2022 FIFA World Cup Group C
2022,group,2022-11-26,Kylian Mbappé,Mbappé,FRA,DEN,86,,0,0,2022 FIFA World Cup Group D
2022,group,2022-11-26,Enzo Fernández,Fernández,ARG,MEX,87,,0,0,2022 FIFA World Cup Group C
2022,group,2022-11-27,Alphonso Davies,Davies,CAN,CRO,2,,0,0,2022 FIFA World Cup Group F
2022,group,2022-11-27,Andrej Kramarić,Kramarić,CRO,CAN,36,,0,0,2022 FIFA World Cup Group F
2022,group,2022-11-27,Marko Livaja,Livaja,CRO,CAN,44,,0,0,2022 FIFA World Cup Group F
2022,group,2022-11-27,Álvaro Morata,Morata,SPA,GER,62,,0,0,2022 FIFA World Cup Group E
